,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,FILENAME,COLLECTION,NEIGHBORHOOD
1717,2019-03-05,Single Family Residential,12212 Felton Ave,Hawthorne,CA,90250.0,570000,2.0,1.0,806.0,5200.0,1944.0,323.0,707.0,0.0,PW18295899,33.9217659,-118.36584930000001,del-aire.csv,1,Del Aire
5123,2019-03-05,Single Family Residential,12212 Felton Ave,Hawthorne,CA,90250.0,570000,2.0,1.0,806.0,5200.0,1944.0,326.0,707.0,0.0,PW18295899,33.9217659,-118.36584930000001,hawthorne_sfh_2bed_or_less.csv,1,Hawthorne
5384,2019-10-25,Single Family Residential,1223 1St St,Hermosa Beach,CA,90254.0,800000,2.0,1.75,899.0,3137.0,1952.0,92.0,890.0,0.0,19-511208,33.8567881,-118.3857068,hermosa-beach_sfh.csv,1,Hermosa Beach
12372,2019-10-25,Single Family Residential,1223 1St St,Hermosa Beach,CA,90254.0,800000,2.0,1.75,899.0,3137.0,1952.0,104.0,890.0,0.0,19-511208,33.8567881,-118.3857068,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
10009,2018-03-30,Single Family Residential,1224 W 222Nd St,Torrance,CA,90502.0,630000,4.0,2.5,1573.0,3284.0,1970.0,666.0,401.0,0.0,SB18040303,33.8257225,-118.29763100000001,carson_sfh_600K_plus.csv,1,Carson
11931,2018-03-30,Single Family Residential,1224 W 222Nd St,Torrance,CA,90502.0,630000,4.0,2.5,1573.0,3284.0,1970.0,678.0,401.0,0.0,SB18040303,33.8257225,-118.29763100000001,torrance_sfh-4beds-0-900k.csv,2,Torrance
3196,2019-10-25,Single Family Residential,1229 W 212Th St,Torrance,CA,90502.0,541000,2.0,1.0,915.0,5088.0,1954.0,92.0,591.0,0.0,SB19239550,33.8374853,-118.297905,carson_sfh_450_to_540K.csv,1,Carson
19435,2019-10-25,Single Family Residential,1229 W 212Th St,Torrance,CA,90502.0,541000,2.0,1.0,915.0,5088.0,1954.0,104.0,591.0,0.0,SB19239550,33.8374853,-118.297905,torrance_sfh-0-2-beds.csv,2,Torrance
10029,2019-09-19,Single Family Residential,1230 Ritner St,Torrance,CA,90502.0,638000,3.0,2.0,1320.0,5399.0,1959.0,128.0,483.0,0.0,SB19163460,33.8327059,-118.2970057,carson_sfh_600K_plus.csv,1,Carson
13293,2019-09-19,Single Family Residential,1230 Ritner St,Torrance,CA,90502.0,638000,3.0,2.0,1320.0,5399.0,1959.0,140.0,483.0,0.0,SB19163460,33.8327059,-118.2970057,torrance_sfh-3beds-0-700k.csv,2,Torrance
1712,2018-06-26,Single Family Residential,12307 Sundale Ave,Hawthorne,CA,90250.0,665000,3.0,2.0,1234.0,5217.0,1947.0,575.0,539.0,0.0,SB18127789,33.9211878,-118.3654384,del-aire.csv,1,Del Aire
8763,2018-06-26,Single Family Residential,12307 Sundale Ave,Hawthorne,CA,90250.0,665000,3.0,2.0,1234.0,5217.0,1947.0,578.0,539.0,0.0,SB18127789,33.9211878,-118.3654384,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
5385,2019-12-31,Single Family Residential,1231 7Th Pl,Hermosa Beach,CA,90254.0,1356000,3.0,2.5,2019.0,2494.0,1985.0,25.0,672.0,0.0,SB19266684,33.8608634,-118.38623,hermosa-beach_sfh.csv,1,Hermosa Beach
17440,2019-12-31,Single Family Residential,1231 7Th Pl,Hermosa Beach,CA,90254.0,1356000,3.0,2.5,2019.0,2494.0,1985.0,37.0,672.0,0.0,SB19266684,33.8608634,-118.38623,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
10212,2018-11-20,Single Family Residential,1231 Clarion Dr,Torrance,CA,90502.0,627500,3.0,2.0,1148.0,5480.0,1959.0,431.0,547.0,0.0,SB18234561,33.8362774,-118.2984074,carson_sfh_600K_plus.csv,1,Carson
13431,2018-11-20,Single Family Residential,1231 Clarion Dr,Torrance,CA,90502.0,627500,3.0,2.0,1148.0,5480.0,1959.0,443.0,547.0,0.0,SB18234561,33.8362774,-118.2984074,torrance_sfh-3beds-0-700k.csv,2,Torrance
10499,2018-04-25,Condo/Co-op,1232 Valle Ct,Torrance,CA,90502.0,649500,3.0,2.5,1929.0,22977.0,2005.0,640.0,337.0,130.0,IN18046520,33.8383077,-118.2976158,carson_condos.csv,1,Carson
11865,2018-04-25,Condo/Co-op,1232 Valle Ct,Torrance,CA,90502.0,649500,3.0,2.5,1929.0,22977.0,2005.0,652.0,337.0,130.0,IN18046520,33.8383077,-118.2976158,torrance_condos-500K_plus.csv,2,Torrance
1804,2018-08-28,Single Family Residential,12327 Glasgow Pl,Hawthorne,CA,90250.0,780000,3.0,1.0,1082.0,5219.0,1950.0,512.0,721.0,0.0,18-361480,33.9208535,-118.37077959999999,del-aire.csv,1,Del Aire
2420,2018-08-28,Single Family Residential,12327 Glasgow Pl,Hawthorne,CA,90250.0,780000,3.0,1.0,1082.0,5219.0,1950.0,515.0,721.0,0.0,18-361480,33.9208535,-118.37077959999999,hawthorne_sfh_3beds_750_plus.csv,1,Hawthorne
5340,2018-03-08,Single Family Residential,1235 2Nd St,Hermosa Beach,CA,90254.0,2149000,4.0,4.0,3454.0,4063.0,1989.0,688.0,622.0,0.0,SB17185212,33.8576468,-118.38579809999999,hermosa-beach_sfh.csv,1,Hermosa Beach
15806,2018-03-08,Single Family Residential,1235 2Nd St,Hermosa Beach,CA,90254.0,2149000,4.0,4.0,3454.0,4063.0,1989.0,700.0,622.0,0.0,SB17185212,33.8576468,-118.38579809999999,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
17708,2019-09-06,Single Family Residential,1236 3Rd St,Hermosa Beach,CA,90254.0,1505000,2.0,1.5,894.0,3979.0,1928.0,153.0,1683.0,0.0,SB19113677,33.857910100000005,-118.3857068,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
5341,2019-09-06,Single Family Residential,1236 3Rd St,Hermosa Beach,CA,90254.0,1505000,2.0,1.5,894.0,3979.0,1928.0,141.0,1683.0,0.0,SB19113677,33.857910100000005,-118.3857068,hermosa-beach_sfh.csv,1,Hermosa Beach
10027,2018-09-19,Single Family Residential,1237 Levinson St,Torrance,CA,90502.0,635000,3.0,2.0,1352.0,5149.0,1959.0,493.0,470.0,0.0,SB18163917,33.8346499,-118.2981791,carson_sfh_600K_plus.csv,1,Carson
13258,2018-09-19,Single Family Residential,1237 Levinson St,Torrance,CA,90502.0,635000,3.0,2.0,1352.0,5149.0,1959.0,505.0,470.0,0.0,SB18163917,33.8346499,-118.2981791,torrance_sfh-3beds-0-700k.csv,2,Torrance
17479,2018-03-29,Single Family Residential,1240 21St St,Hermosa Beach,CA,90254.0,1250000,2.0,1.0,1310.0,5003.0,1951.0,679.0,954.0,0.0,SB18006833,33.8716061,-118.3911325,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
5310,2018-03-29,Single Family Residential,1240 21St St,Hermosa Beach,CA,90254.0,1250000,2.0,1.0,1310.0,5003.0,1951.0,667.0,954.0,0.0,SB18006833,33.8716061,-118.3911325,hermosa-beach_sfh.csv,1,Hermosa Beach
10295,2018-12-31,Single Family Residential,1244 Valle Ct,Torrance,CA,90502.0,640000,3.0,2.5,1929.0,36741.0,2005.0,390.0,332.0,130.0,SB18255558,33.8382983,-118.29802140000001,carson_sfh_600K_plus.csv,1,Carson
13448,2018-12-31,Single Family Residential,1244 Valle Ct,Torrance,CA,90502.0,640000,3.0,2.5,1929.0,36741.0,2005.0,402.0,332.0,130.0,SB18255558,33.8382983,-118.29802140000001,torrance_sfh-3beds-0-700k.csv,2,Torrance
5276,2019-09-06,Single Family Residential,1246 20Th Pl,Hermosa Beach,CA,90254.0,2900000,5.0,4.5,3800.0,5018.0,2019.0,141.0,763.0,0.0,SB19212810,33.8710262,-118.39064109999998,hermosa-beach_sfh.csv,1,Hermosa Beach
16019,2019-09-06,Single Family Residential,1246 20Th Pl,Hermosa Beach,CA,90254.0,2900000,5.0,4.5,3800.0,5018.0,2019.0,153.0,763.0,0.0,SB19212810,33.8710262,-118.39064109999998,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
12002,2018-07-13,Single Family Residential,1247 Desford St,Torrance,CA,90502.0,615000,4.0,2.0,1460.0,5127.0,1959.0,573.0,421.0,0.0,SB18115924,33.8339786,-118.2977063,torrance_sfh-4beds-0-900k.csv,2,Torrance
10191,2018-07-13,Single Family Residential,1247 Desford St,Torrance,CA,90502.0,615000,4.0,2.0,1460.0,5127.0,1959.0,561.0,421.0,0.0,SB18115924,33.8339786,-118.2977063,carson_sfh_600K_plus.csv,1,Carson
12410,2018-06-01,Single Family Residential,1256 14Th St,Hermosa Beach,CA,90254.0,907000,2.0,1.0,913.0,4151.0,1952.0,615.0,993.0,0.0,18-319816,33.8662494,-118.38717749999999,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
5304,2018-06-01,Single Family Residential,1256 14Th St,Hermosa Beach,CA,90254.0,907000,2.0,1.0,913.0,4151.0,1952.0,603.0,993.0,0.0,18-319816,33.8662494,-118.38717749999999,hermosa-beach_sfh.csv,1,Hermosa Beach
12468,2019-06-27,Single Family Residential,1266 7Th Pl,Hermosa Beach,CA,90254.0,847000,3.0,1.0,908.0,2790.0,1955.0,224.0,933.0,0.0,SB19151899,33.8605891,-118.38556990000001,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
5381,2019-06-27,Single Family Residential,1266 7Th Pl,Hermosa Beach,CA,90254.0,847000,3.0,1.0,908.0,2790.0,1955.0,212.0,933.0,0.0,SB19151899,33.8605891,-118.38556990000001,hermosa-beach_sfh.csv,1,Hermosa Beach
5346,2019-12-13,Single Family Residential,1287 7Th Pl,Hermosa Beach,CA,90254.0,1250000,4.0,3.5,2444.0,2178.0,1984.0,43.0,511.0,0.0,TR19240895,33.860978499999995,-118.38527659999998,hermosa-beach_sfh.csv,1,Hermosa Beach
15958,2019-12-13,Single Family Residential,1287 7Th Pl,Hermosa Beach,CA,90254.0,1250000,4.0,3.5,2444.0,2178.0,1984.0,55.0,511.0,0.0,TR19240895,33.860978499999995,-118.38527659999998,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
8764,2018-03-02,Single Family Residential,12923 Arcturus Ave,Palos Verdes Estates,CA,90249.0,550000,3.0,2.0,1595.0,5300.0,1955.0,694.0,345.0,0.0,17-296936,33.9147624,-118.3215608,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
410,2018-03-02,Single Family Residential,12923 Arcturus Ave,Gardena,CA,90249.0,550000,3.0,2.0,1595.0,5300.0,1955.0,694.0,345.0,0.0,17-296936,33.9147624,-118.3215608,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
12069,2020-01-22,Single Family Residential,1305 Harmony Way,Torrance,CA,90501.0,650000,4.0,4.0,2050.0,1586.0,2007.0,15.0,317.0,110.0,PV19211020,33.8209881,-118.29973190000001,torrance_sfh-4beds-0-900k.csv,2,Torrance
2069,2020-01-22,Single Family Residential,1305 Harmony Way,Torrance,CA,90501.0,650000,4.0,4.0,2050.0,1586.0,2007.0,1.0,317.0,110.0,PV19211020,33.8209881,-118.29973190000001,harbor-gateway-south.csv,1,Harbor Gateway South
2055,2018-10-23,Single Family Residential,1306 W 214Th St,Torrance,CA,90501.0,600000,3.0,2.5,1648.0,5822.0,1959.0,456.0,364.0,0.0,PW18197748,33.834189,-118.2998689,harbor-gateway-south.csv,1,Harbor Gateway South
13292,2018-10-23,Single Family Residential,1306 W 214Th St,Torrance,CA,90501.0,600000,3.0,2.5,1648.0,5822.0,1959.0,471.0,364.0,0.0,PW18197748,33.834189,-118.2998689,torrance_sfh-3beds-0-700k.csv,2,Torrance
19388,2018-11-27,Single Family Residential,1309 W 221St St,Torrance,CA,90501.0,535000,2.0,1.0,818.0,5140.0,1952.0,436.0,654.0,0.0,SB18248114,33.827050299999996,-118.2998689,torrance_sfh-0-2-beds.csv,2,Torrance
2029,2018-11-27,Single Family Residential,1309 W 221St St,Torrance,CA,90501.0,535000,2.0,1.0,818.0,5140.0,1952.0,421.0,654.0,0.0,SB18248114,33.827050299999996,-118.2998689,harbor-gateway-south.csv,1,Harbor Gateway South
19441,2018-09-27,Single Family Residential,1312 W 223Rd St,Torrance,CA,90501.0,520000,2.0,1.0,804.0,7767.0,1957.0,497.0,647.0,0.0,SB18206588,33.8243291,-118.30000590000002,torrance_sfh-0-2-beds.csv,2,Torrance
1975,2018-09-27,Single Family Residential,1312 W 223Rd St,Torrance,CA,90501.0,520000,2.0,1.0,804.0,7767.0,1957.0,482.0,647.0,0.0,SB18206588,33.8243291,-118.30000590000002,harbor-gateway-south.csv,1,Harbor Gateway South
13450,2019-10-03,Single Family Residential,1314 W 214Th St,Torrance,CA,90501.0,594000,3.0,2.0,1260.0,5863.0,1959.0,126.0,471.0,0.0,SB19159614,33.8342124,-118.30009720000001,torrance_sfh-3beds-0-700k.csv,2,Torrance
2032,2019-10-03,Single Family Residential,1314 W 214Th St,Torrance,CA,90501.0,594000,3.0,2.0,1260.0,5863.0,1959.0,111.0,471.0,0.0,SB19159614,33.8342124,-118.30009720000001,harbor-gateway-south.csv,1,Harbor Gateway South
19034,2019-08-07,Townhouse,1331 W 218Th St,Torrance,CA,90501.0,581000,5.0,2.0,2082.0,9001.0,1957.0,183.0,279.0,0.0,IV19026988,33.8307245,-118.3007366,torrance_townhouse-0-600K.csv,2,Torrance
2040,2019-08-07,Townhouse,1331 W 218Th St,Torrance,CA,90501.0,581000,5.0,2.0,2082.0,9001.0,1957.0,168.0,279.0,0.0,IV19026988,33.8307245,-118.3007366,harbor-gateway-south.csv,1,Harbor Gateway South
1758,2019-12-09,Single Family Residential,13317 Shoup Ave,Hawthorne,CA,90250.0,895000,4.0,2.0,1594.0,5300.0,1942.0,44.0,561.0,0.0,19-521736,33.9115672,-118.36436509999999,del-aire.csv,1,Del Aire
2851,2019-12-09,Single Family Residential,13317 Shoup Ave,Hawthorne,CA,90250.0,895000,4.0,2.0,1594.0,5300.0,1942.0,47.0,561.0,0.0,19-521736,33.9115672,-118.36436509999999,hawthorne_sfh_4beds_plus.csv,1,Hawthorne
13847,2018-11-07,Single Family Residential,1341 Plaza Del Amo,Torrance,CA,90501.0,1065000,3.0,1.0,980.0,26060.0,1926.0,456.0,1087.0,0.0,18-380550,33.8209552,-118.3005082,torrance_sfh-900K-plus.csv,2,Torrance
2078,2018-11-07,Single Family Residential,1341 Plaza Del Amo,Torrance,CA,90501.0,1065000,3.0,1.0,980.0,26060.0,1926.0,441.0,1087.0,0.0,18-380550,33.8209552,-118.3005082,harbor-gateway-south.csv,1,Harbor Gateway South
19413,2018-08-28,Single Family Residential,1342 W 223Rd St,Torrance,CA,90501.0,490000,2.0,1.0,784.0,8351.0,1952.0,527.0,625.0,0.0,RS18131291,33.8243195,-118.3010106,torrance_sfh-0-2-beds.csv,2,Torrance
2036,2018-08-28,Single Family Residential,1342 W 223Rd St,Torrance,CA,90501.0,490000,2.0,1.0,784.0,8351.0,1952.0,512.0,625.0,0.0,RS18131291,33.8243195,-118.3010106,harbor-gateway-south.csv,1,Harbor Gateway South
1727,2019-10-08,Single Family Residential,13503 Ocean Gate Ave,Hawthorne,CA,90250.0,780000,3.0,2.0,1320.0,5299.0,1947.0,106.0,591.0,0.0,SB19205602,33.9092494,-118.3672277,del-aire.csv,1,Del Aire
2510,2019-10-08,Single Family Residential,13503 Ocean Gate Ave,Hawthorne,CA,90250.0,780000,3.0,2.0,1320.0,5299.0,1947.0,109.0,591.0,0.0,SB19205602,33.9092494,-118.3672277,hawthorne_sfh_3beds_750_plus.csv,1,Hawthorne
2848,2019-03-26,Single Family Residential,13810 Shoup Ave,Hawthorne,CA,90250.0,885000,4.0,2.0,1832.0,5507.0,1947.0,305.0,483.0,0.0,OC19025325,33.905668799999994,-118.36393899999999,hawthorne_sfh_4beds_plus.csv,1,Hawthorne
1754,2019-03-26,Single Family Residential,13810 Shoup Ave,Hawthorne,CA,90250.0,885000,4.0,2.0,1832.0,5507.0,1947.0,302.0,483.0,0.0,OC19025325,33.905668799999994,-118.36393899999999,del-aire.csv,1,Del Aire
5102,2018-07-24,Single Family Residential,13821 Shoup Ave,Hawthorne,CA,90250.0,680101,2.0,2.0,1346.0,5414.0,1957.0,550.0,505.0,0.0,SB18129808,33.9054397,-118.36434270000001,hawthorne_sfh_2bed_or_less.csv,1,Hawthorne
1795,2018-07-24,Single Family Residential,13821 Shoup Ave,Hawthorne,CA,90250.0,680101,2.0,2.0,1346.0,5414.0,1957.0,547.0,505.0,0.0,SB18129808,33.9054397,-118.36434270000001,del-aire.csv,1,Del Aire
1684,2019-09-20,Single Family Residential,13905 Inglewood Ave,Hawthorne,CA,90250.0,470000,0.0,2.0,1648.0,3763.0,1954.0,124.0,285.0,0.0,DW19224759,33.9050942,-118.36155790000001,del-aire.csv,1,Del Aire
5185,2019-09-20,Single Family Residential,13905 Inglewood Ave,Hawthorne,CA,90250.0,470000,0.0,2.0,1648.0,3763.0,1954.0,127.0,285.0,0.0,DW19224759,33.9050942,-118.36155790000001,hawthorne_sfh_2bed_or_less.csv,1,Hawthorne
6723,2018-08-07,Condo/Co-op,1401 Lomita Blvd Unit 310,Harbor City,CA,90710.0,437500,3.0,2.0,1070.0,65254.0,2010.0,536.0,409.0,240.0,180026588,33.798982,-118.3019149,harbor-city_0_to_3_beds.csv,1,Harbor City
6722,2018-08-07,Condo/Co-op,1401 Lomita Blvd Unit 310,Nan,CA,90710.0,437500,3.0,2.0,1070.0,65254.0,2010.0,536.0,409.0,240.0,180026588,33.7983433,-118.30161909999998,harbor-city_0_to_3_beds.csv,1,Harbor City
13272,2019-06-21,Single Family Residential,1403 W 209Th St,Torrance,CA,90501.0,549000,3.0,2.0,1344.0,6750.0,1959.0,230.0,408.0,0.0,SB19075094,33.8401109,-118.3020153,torrance_sfh-3beds-0-700k.csv,2,Torrance
2025,2019-06-21,Single Family Residential,1403 W 209Th St,Torrance,CA,90501.0,549000,3.0,2.0,1344.0,6750.0,1959.0,215.0,408.0,0.0,SB19075094,33.8401109,-118.3020153,harbor-gateway-south.csv,1,Harbor Gateway South
2064,2019-08-13,Single Family Residential,1405 W 227Th St,Torrance,CA,90501.0,430000,2.0,1.0,1076.0,4001.0,1956.0,162.0,400.0,0.0,CV19105536,33.8203674,-118.30174129999999,harbor-gateway-south.csv,1,Harbor Gateway South
19503,2019-08-13,Single Family Residential,1405 W 227Th St,Torrance,CA,90501.0,430000,2.0,1.0,1076.0,4001.0,1956.0,177.0,400.0,0.0,CV19105536,33.8203674,-118.30174129999999,torrance_sfh-0-2-beds.csv,2,Torrance
7182,2019-12-24,Single Family Residential,1408 Wendy Way,Manhattan Beach,CA,90266.0,1393000,3.0,1.75,1613.0,5453.0,1950.0,32.0,864.0,0.0,OC19256331,33.8891987,-118.37906979999998,manhattan-beach_2.5M_max.csv,1,Manhattan Beach
17573,2019-12-24,Single Family Residential,1408 Wendy Way,Manhattan Beach,CA,90266.0,1393000,3.0,1.75,1613.0,5453.0,1950.0,44.0,864.0,0.0,OC19256331,33.8891987,-118.37906979999998,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
1766,2019-09-20,Single Family Residential,14112 Ocean Gate Ave,Hawthorne,CA,90250.0,800000,3.0,2.0,1391.0,5580.0,1950.0,124.0,575.0,0.0,SB19169459,33.903301299999995,-118.366808,del-aire.csv,1,Del Aire
2493,2019-09-20,Single Family Residential,14112 Ocean Gate Ave,Hawthorne,CA,90250.0,800000,3.0,2.0,1391.0,5580.0,1950.0,127.0,575.0,0.0,SB19169459,33.903301299999995,-118.366808,hawthorne_sfh_3beds_750_plus.csv,1,Hawthorne
2031,2018-02-23,Single Family Residential,1412 W 213Th St,Torrance,CA,90501.0,667000,4.0,3.0,1846.0,6257.0,1972.0,698.0,361.0,0.0,PV18001441,33.8353508,-118.3022894,harbor-gateway-south.csv,1,Harbor Gateway South
12110,2018-02-23,Single Family Residential,1412 W 213Th St,Torrance,CA,90501.0,667000,4.0,3.0,1846.0,6257.0,1972.0,713.0,361.0,0.0,PV18001441,33.8353508,-118.3022894,torrance_sfh-4beds-0-900k.csv,2,Torrance
8393,2018-08-22,Townhouse,14211 Ramona Ave,Hawthorne,CA,90250.0,640000,4.0,2.5,2088.0,11678.0,1989.0,521.0,307.0,0.0,SB18159999,33.902448,-118.357499,hawthorne_nosfh_nocondo.csv,1,Hawthorne
7778,2018-08-22,Townhouse,14211 Ramona Ave,Hawthorne,CA,90250.0,640000,4.0,2.5,2088.0,11678.0,1989.0,518.0,307.0,0.0,SB18159999,33.902448,-118.357499,lawndale.csv,1,Lawndale
19501,2019-07-25,Single Family Residential,1424 W 221St St,Torrance,CA,90501.0,591000,2.0,1.0,1052.0,9002.0,1952.0,196.0,562.0,0.0,SB19126263,33.826654100000006,-118.3024264,torrance_sfh-0-2-beds.csv,2,Torrance
2043,2019-07-25,Single Family Residential,1424 W 221St St,Torrance,CA,90501.0,591000,2.0,1.0,1052.0,9002.0,1952.0,181.0,562.0,0.0,SB19126263,33.826654100000006,-118.3024264,harbor-gateway-south.csv,1,Harbor Gateway South
2053,2019-06-26,Single Family Residential,1430 W 216Th,Torrance,CA,90501.0,600000,3.0,1.75,1242.0,6004.0,1955.0,210.0,483.0,0.0,PV19081107,33.8322808,-118.30270039999999,harbor-gateway-south.csv,1,Harbor Gateway South
13439,2019-06-26,Single Family Residential,1430 W 216Th,Torrance,CA,90501.0,600000,3.0,1.75,1242.0,6004.0,1955.0,225.0,483.0,0.0,PV19081107,33.8322808,-118.30270039999999,torrance_sfh-3beds-0-700k.csv,2,Torrance
8066,2019-05-03,Single Family Residential,14317 Mansel Ave,Lawndale,CA,90260.0,699999,3.0,2.5,1814.0,3001.0,1999.0,264.0,386.0,0.0,PW19039521,33.9014094,-118.356075,lawndale.csv,1,Lawndale
8669,2019-05-03,Single Family Residential,14317 Mansel Ave,Lawndale,CA,90260.0,699999,3.0,2.5,1814.0,3001.0,1999.0,267.0,386.0,0.0,PW19039521,33.9014094,-118.356075,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
16615,2018-07-12,Condo/Co-op,1432 W 227Th St #10,Torrance,CA,90501.0,305000,2.0,1.0,767.0,14411.0,1984.0,574.0,398.0,130.0,DW18109256,33.8198385,-118.3027713,torrance_condos-0_to_500K.csv,2,Torrance
1989,2018-07-12,Condo/Co-op,1432 W 227Th St #10,Torrance,CA,90501.0,305000,2.0,1.0,767.0,14411.0,1984.0,559.0,398.0,130.0,DW18109256,33.8198385,-118.3027713,harbor-gateway-south.csv,1,Harbor Gateway South
2062,2019-07-31,Condo/Co-op,1432 W 227Th St #7,Torrance,CA,90501.0,340000,2.0,1.0,931.0,14411.0,1984.0,175.0,365.0,130.0,SB19135036,33.8198385,-118.3027713,harbor-gateway-south.csv,1,Harbor Gateway South
16533,2019-07-31,Condo/Co-op,1432 W 227Th St #7,Torrance,CA,90501.0,340000,2.0,1.0,931.0,14411.0,1984.0,190.0,365.0,130.0,SB19135036,33.8198385,-118.3027713,torrance_condos-0_to_500K.csv,2,Torrance
8663,2018-11-19,Single Family Residential,14329 Condon Ave,Lawndale,CA,90260.0,600000,3.0,2.0,1159.0,5001.0,1952.0,432.0,518.0,0.0,PW18159985,33.9010466,-118.3596404,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
8039,2018-11-19,Single Family Residential,14329 Condon Ave,Lawndale,CA,90260.0,600000,3.0,2.0,1159.0,5001.0,1952.0,429.0,518.0,0.0,PW18159985,33.9010466,-118.3596404,lawndale.csv,1,Lawndale
2115,2019-05-08,Single Family Residential,1434 W 214Th St,Torrance,CA,90501.0,620000,3.0,0.75,1290.0,5996.0,1950.0,259.0,481.0,0.0,SB19049128,33.8343206,-118.3028831,harbor-gateway-south.csv,1,Harbor Gateway South
13319,2019-05-08,Single Family Residential,1434 W 214Th St,Torrance,CA,90501.0,620000,3.0,0.75,1290.0,5996.0,1950.0,274.0,481.0,0.0,SB19049128,33.8343206,-118.3028831,torrance_sfh-3beds-0-700k.csv,2,Torrance
7788,2018-05-15,Single Family Residential,14401 Mansel Ave,Lawndale,CA,90260.0,780000,4.0,3.0,2350.0,6000.0,2018.0,617.0,332.0,0.0,SB18057451,33.90098270000001,-118.3562577,lawndale.csv,1,Lawndale
2872,2018-05-15,Single Family Residential,14401 Mansel Ave,Lawndale,CA,90260.0,780000,4.0,3.0,2350.0,6000.0,2018.0,620.0,332.0,0.0,SB18057451,33.90098270000001,-118.3562577,hawthorne_sfh_4beds_plus.csv,1,Hawthorne
7868,2018-07-31,Townhouse,14405 Larch Ave,Lawndale,CA,90260.0,544000,4.0,2.5,1932.0,21779.0,1979.0,540.0,282.0,220.0,SB18059584,33.9008841,-118.3505094,lawndale.csv,1,Lawndale
8301,2018-07-31,Townhouse,14405 Larch Ave,Lawndale,CA,90260.0,544000,4.0,2.5,1932.0,21779.0,1979.0,543.0,282.0,220.0,SB18059584,33.9008841,-118.3505094,hawthorne_nosfh_nocondo.csv,1,Hawthorne
8043,2019-05-21,Single Family Residential,14410 Kingsdale Ave,Lawndale,CA,90260.0,690000,3.0,2.75,2277.0,3008.0,1989.0,246.0,303.0,0.0,DW19039911,33.9007007,-118.35651029999998,lawndale.csv,1,Lawndale
8664,2019-05-21,Single Family Residential,14410 Kingsdale Ave,Lawndale,CA,90260.0,690000,3.0,2.75,2277.0,3008.0,1989.0,249.0,303.0,0.0,DW19039911,33.9007007,-118.35651029999998,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
19502,2019-07-30,Single Family Residential,1442 W 223Rd St,Torrance,CA,90501.0,620000,2.0,2.0,1297.0,8352.0,1936.0,191.0,478.0,0.0,RS19144952,33.8241784,-118.30303640000001,torrance_sfh-0-2-beds.csv,2,Torrance
2082,2019-07-30,Single Family Residential,1442 W 223Rd St,Torrance,CA,90501.0,620000,2.0,2.0,1297.0,8352.0,1936.0,176.0,478.0,0.0,RS19144952,33.8241784,-118.30303640000001,harbor-gateway-south.csv,1,Harbor Gateway South
16544,2019-12-06,Condo/Co-op,1444 W 227Th St #20,Torrance,CA,90501.0,369000,2.0,1.5,1059.0,21606.0,1982.0,62.0,348.0,240.0,PV19224232,33.8198398,-118.3031007,torrance_condos-0_to_500K.csv,2,Torrance
1993,2019-12-06,Condo/Co-op,1444 W 227Th St #20,Torrance,CA,90501.0,369000,2.0,1.5,1059.0,21606.0,1982.0,47.0,348.0,240.0,PV19224232,33.8198398,-118.3031007,harbor-gateway-south.csv,1,Harbor Gateway South
1985,2018-08-08,Condo/Co-op,1444 W 227Th St #24,Torrance,CA,90501.0,310000,2.0,1.5,951.0,21606.0,1982.0,532.0,326.0,240.0,TR18145375,33.8198398,-118.3031007,harbor-gateway-south.csv,1,Harbor Gateway South
16622,2018-08-08,Condo/Co-op,1444 W 227Th St #24,Torrance,CA,90501.0,310000,2.0,1.5,951.0,21606.0,1982.0,547.0,326.0,240.0,TR18145375,33.8198398,-118.3031007,torrance_condos-0_to_500K.csv,2,Torrance
19386,2019-01-04,Single Family Residential,1446 W 216Th St,Torrance,CA,90501.0,539000,2.0,1.0,868.0,6005.0,1945.0,398.0,621.0,0.0,SB18214759,33.832344799999994,-118.30324840000002,torrance_sfh-0-2-beds.csv,2,Torrance
