,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,FILENAME,COLLECTION,NEIGHBORHOOD
17475,2018-04-11,Single Family Residential,117 Calle De Arboles,Redondo Beach,CA,90277.0,1775000,3.0,1.75,1413.0,6822.0,1954.0,666.0,1256.0,0.0,SB18048954,33.8047727,-118.3885084,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
12830,2019-03-21,Townhouse,117 S Prospect Ave Unit B,Redondo Beach,CA,90277.0,1375000,4.0,2.5,2638.0,6609.0,1990.0,322.0,521.0,0.0,SB19013602,33.8415674,-118.37661010000001,torrance_townhome-600K_plus.csv,2,Torrance
12612,2019-03-21,Townhouse,117 S Prospect Ave Unit B,Redondo Beach,CA,90277.0,1375000,4.0,2.5,2638.0,6609.0,1990.0,322.0,521.0,0.0,SB19013602,33.8415674,-118.37661010000001,redondo_townhome-4plus_beds.csv,2,Redondo Beach
12656,2018-07-03,Townhouse,118 S Prospect Ave Unit A,Redondo Beach,CA,90277.0,925000,4.0,3.0,2054.0,12876.0,1990.0,583.0,450.0,180.0,PV18117287,33.841477000000005,-118.3760804,redondo_townhome-4plus_beds.csv,2,Redondo Beach
12838,2018-07-03,Townhouse,118 S Prospect Ave Unit A,Redondo Beach,CA,90277.0,925000,4.0,3.0,2054.0,12876.0,1990.0,583.0,450.0,180.0,PV18117287,33.841477000000005,-118.3760804,torrance_townhome-600K_plus.csv,2,Torrance
15986,2019-11-15,Single Family Residential,118 Via Pasqual,Redondo Beach,CA,90277.0,1900000,4.0,4.0,2654.0,7763.0,1954.0,83.0,716.0,0.0,SB19199630,33.806951500000004,-118.3869621,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
13579,2019-11-15,Single Family Residential,118 Via Pasqual,Redondo Beach,CA,90277.0,1900000,4.0,4.0,2654.0,7763.0,1954.0,83.0,716.0,0.0,SB19199630,33.806951500000004,-118.3869621,torrance_sfh-4beds-900K-plus.csv,2,Torrance
11705,2018-09-04,Condo/Co-op,1200 Opal St #18,Redondo Beach,CA,90277.0,670000,2.0,3.0,1450.0,62188.0,1974.0,520.0,462.0,420.0,18-363912,33.837205700000005,-118.3744835,torrance_condos-500K_plus.csv,2,Torrance
17173,2018-09-04,Condo/Co-op,1200 Opal St #18,Redondo Beach,CA,90277.0,670000,2.0,3.0,1450.0,62188.0,1974.0,520.0,462.0,420.0,18-363912,33.837205700000005,-118.3744835,redondo_condos.csv,2,Redondo Beach
15079,2018-06-01,Townhouse,1200 Opal St #31,Redondo Beach,CA,90277.0,800000,3.0,2.25,1656.0,62166.0,1974.0,615.0,483.0,420.0,SB18087918,33.837205700000005,-118.3744835,redondo_townhome-3-beds.csv,2,Redondo Beach
12954,2018-06-01,Townhouse,1200 Opal St #31,Redondo Beach,CA,90277.0,800000,3.0,2.25,1656.0,62166.0,1974.0,615.0,483.0,420.0,SB18087918,33.837205700000005,-118.3744835,torrance_townhome-600K_plus.csv,2,Torrance
13126,2019-09-06,Townhouse,121 S Prospect Ave Unit 6 (F),Redondo Beach,CA,90277.0,785000,2.0,2.5,1470.0,13497.0,1979.0,153.0,534.0,350.0,SB19066005,33.8414018,-118.3766923,torrance_townhome-600K_plus.csv,2,Torrance
18445,2019-09-06,Townhouse,121 S Prospect Ave Unit 6 (F),Redondo Beach,CA,90277.0,785000,2.0,2.5,1470.0,13497.0,1979.0,153.0,534.0,350.0,SB19066005,33.8414018,-118.3766923,redondo_townhome-0-2-beds.csv,2,Redondo Beach
2264,2018-02-15,Single Family Residential,1218 E Gladwick St,Carson,CA,90746.0,550000,4.0,3.0,1822.0,4959.0,1971.0,709.0,302.0,0.0,17-293312,33.852140399999996,-118.2504467,carson_sfh_550_to_600K.csv,1,Carson
3038,2018-02-15,Single Family Residential,1218 E Gladwick St,Carson,CA,90746.0,550000,4.0,3.0,1822.0,4959.0,1971.0,709.0,302.0,0.0,17-293312,33.852140399999996,-118.2504467,carson_sfh_450_to_540K.csv,1,Carson
17935,2018-09-28,Single Family Residential,1222 Beech Ave,Torrance,CA,90501.0,800000,3.0,2.0,1442.0,5601.0,1938.0,496.0,555.0,0.0,18-369114,33.835673799999995,-118.327223,torrance_sfh-800-900K.csv,2,Torrance
14926,2018-09-28,Single Family Residential,1222 Beech Ave,Torrance,CA,90501.0,800000,3.0,2.0,1442.0,5601.0,1938.0,496.0,555.0,0.0,18-369114,33.835673799999995,-118.327223,torrance_sfh-700-800k.csv,2,Torrance
12101,2019-09-09,Single Family Residential,1226 Cranbrook Ave,Torrance,CA,90503.0,900000,4.0,2.0,1812.0,5991.0,1951.0,150.0,497.0,0.0,SB19169178,33.835292700000004,-118.33525390000001,torrance_sfh-4beds-0-900k.csv,2,Torrance
13728,2019-09-09,Single Family Residential,1226 Cranbrook Ave,Torrance,CA,90503.0,900000,4.0,2.0,1812.0,5991.0,1951.0,150.0,497.0,0.0,SB19169178,33.835292700000004,-118.33525390000001,torrance_sfh-4beds-900K-plus.csv,2,Torrance
14100,2018-04-04,Single Family Residential,123 Calle De Andalucia,Redondo Beach,CA,90277.0,1330000,3.0,1.75,1566.0,6393.0,1948.0,673.0,849.0,0.0,18-320186,33.80550220000001,-118.38184960000001,torrance_sfh-900K-plus.csv,2,Torrance
17396,2018-04-04,Single Family Residential,123 Calle De Andalucia,Redondo Beach,CA,90277.0,1330000,3.0,1.75,1566.0,6393.0,1948.0,673.0,849.0,0.0,18-320186,33.80550220000001,-118.38184960000001,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
13672,2019-10-18,Single Family Residential,123 Via Anita,Redondo Beach,CA,90277.0,1350000,4.0,2.5,2390.0,6534.0,1954.0,111.0,565.0,0.0,SB19185312,33.8071556,-118.3876696,torrance_sfh-4beds-900K-plus.csv,2,Torrance
15820,2019-10-18,Single Family Residential,123 Via Anita,Redondo Beach,CA,90277.0,1350000,4.0,2.5,2390.0,6534.0,1954.0,111.0,565.0,0.0,SB19185312,33.8071556,-118.3876696,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
11757,2019-11-01,Condo/Co-op,125 Calle Mayor #25,Redondo Beach,CA,90277.0,800000,2.0,2.5,1342.0,88003.0,1974.0,97.0,596.0,471.0,SB19151555,33.808217,-118.38779,torrance_condos-500K_plus.csv,2,Torrance
17230,2019-11-01,Condo/Co-op,125 Calle Mayor #25,Redondo Beach,CA,90277.0,800000,2.0,2.5,1342.0,88003.0,1974.0,97.0,596.0,471.0,SB19151555,33.808217,-118.38779,redondo_condos.csv,2,Redondo Beach
12837,2018-02-19,Townhouse,127 S Prospect Ave,Redondo Beach,CA,90277.0,1425000,6.0,4.25,2664.0,7156.0,1952.0,717.0,535.0,0.0,SB17247468,33.8409867,-118.3765726,torrance_townhome-600K_plus.csv,2,Torrance
12706,2018-02-19,Townhouse,127 S Prospect Ave,Redondo Beach,CA,90277.0,1425000,6.0,4.25,2664.0,7156.0,1952.0,717.0,535.0,0.0,SB17247468,33.8409867,-118.3765726,redondo_townhome-4plus_beds.csv,2,Redondo Beach
13618,2019-08-01,Single Family Residential,127 Via Alameda,Redondo Beach,CA,90277.0,1400000,4.0,3.0,2135.0,6842.0,1954.0,189.0,656.0,0.0,SB19127570,33.805468299999994,-118.3833085,torrance_sfh-4beds-900K-plus.csv,2,Torrance
15889,2019-08-01,Single Family Residential,127 Via Alameda,Redondo Beach,CA,90277.0,1400000,4.0,3.0,2135.0,6842.0,1954.0,189.0,656.0,0.0,SB19127570,33.805468299999994,-118.3833085,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
15868,2018-10-30,Single Family Residential,128 Via Los Miradores,Redondo Beach,CA,90277.0,1620000,4.0,2.25,2455.0,8928.0,1956.0,464.0,660.0,0.0,PV18219297,33.8131073,-118.3760668,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
13485,2018-10-30,Single Family Residential,128 Via Los Miradores,Redondo Beach,CA,90277.0,1620000,4.0,2.25,2455.0,8928.0,1956.0,464.0,660.0,0.0,PV18219297,33.8131073,-118.3760668,torrance_sfh-4beds-900K-plus.csv,2,Torrance
229,2019-08-28,Single Family Residential,12912 Purche Ave,Gardena,CA,90249.0,535000,3.0,1.75,1370.0,5550.0,1955.0,150.0,391.0,0.0,SB19094616,33.9151843,-118.3201908,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
8666,2019-08-28,Single Family Residential,12912 Purche Ave,Gardena,CA,90249.0,535000,3.0,1.75,1370.0,5550.0,1955.0,150.0,391.0,0.0,SB19094616,33.9151843,-118.3201908,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
383,2018-08-06,Single Family Residential,12916 Arcturus Ave,Gardena,CA,90249.0,511000,4.0,2.0,1370.0,5600.0,1955.0,537.0,373.0,0.0,SR18105024,33.915070799999995,-118.32096709999999,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
2778,2018-08-06,Single Family Residential,12916 Arcturus Ave,Gardena,CA,90249.0,511000,4.0,2.0,1370.0,5600.0,1955.0,537.0,373.0,0.0,SR18105024,33.915070799999995,-118.32096709999999,hawthorne_sfh_4beds_plus.csv,1,Hawthorne
275,2019-11-13,Single Family Residential,12916 S Wilkie Ave,Gardena,CA,90249.0,640000,4.0,2.0,1610.0,5600.0,1955.0,73.0,398.0,0.0,DW19227205,33.915099700000006,-118.32267399999999,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
2822,2019-11-13,Single Family Residential,12916 S Wilkie Ave,Gardena,CA,90249.0,640000,4.0,2.0,1610.0,5600.0,1955.0,73.0,398.0,0.0,DW19227205,33.915099700000006,-118.32267399999999,hawthorne_sfh_4beds_plus.csv,1,Hawthorne
381,2019-04-25,Single Family Residential,12919 S Wilkie Ave,Gardena,CA,90249.0,640000,3.0,2.0,1312.0,5300.0,1955.0,275.0,488.0,0.0,SB19037158,33.9149016,-118.3232503,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
8583,2019-04-25,Single Family Residential,12919 S Wilkie Ave,Gardena,CA,90249.0,640000,3.0,2.0,1312.0,5300.0,1955.0,275.0,488.0,0.0,SB19037158,33.9149016,-118.3232503,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
13129,2019-09-13,Townhouse,130 Prospect Unit A,Redondo Beach,CA,90277.0,1500000,4.0,3.25,2674.0,6464.0,2019.0,146.0,561.0,225.0,SB19212261,33.84084,-118.37581999999999,torrance_townhome-600K_plus.csv,2,Torrance
12616,2019-09-13,Townhouse,130 Prospect Unit A,Redondo Beach,CA,90277.0,1500000,4.0,3.25,2674.0,6464.0,2019.0,146.0,561.0,225.0,SB19212261,33.84084,-118.37581999999999,redondo_townhome-4plus_beds.csv,2,Redondo Beach
17483,2019-05-30,Single Family Residential,130 Via Los Miradores,Redondo Beach,CA,90277.0,1365000,3.0,2.0,2579.0,6557.0,1950.0,252.0,529.0,0.0,SB18221815,33.81278629999999,-118.37637720000001,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
14029,2019-05-30,Single Family Residential,130 Via Los Miradores,Redondo Beach,CA,90277.0,1365000,3.0,2.0,2579.0,6557.0,1950.0,252.0,529.0,0.0,SB18221815,33.81278629999999,-118.37637720000001,torrance_sfh-900K-plus.csv,2,Torrance
158,2020-01-16,Single Family Residential,13003 S Wilkie Ave,Gardena,CA,90249.0,672900,4.0,2.0,1579.0,5293.0,1955.0,9.0,426.0,0.0,DW19278458,33.9145811,-118.3232503,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
2795,2020-01-16,Single Family Residential,13003 S Wilkie Ave,Gardena,CA,90249.0,672900,4.0,2.0,1579.0,5293.0,1955.0,9.0,426.0,0.0,DW19278458,33.9145811,-118.3232503,hawthorne_sfh_4beds_plus.csv,1,Hawthorne
16739,2019-06-20,Condo/Co-op,1301 Cabrillo Ave #209,Torrance,CA,90501.0,500000,2.0,2.0,874.0,39834.0,1993.0,231.0,572.0,474.0,SB19106752,33.835083600000004,-118.3149153,torrance_condos-0_to_500K.csv,2,Torrance
11875,2019-06-20,Condo/Co-op,1301 Cabrillo Ave #209,Torrance,CA,90501.0,500000,2.0,2.0,874.0,39834.0,1993.0,231.0,572.0,474.0,SB19106752,33.835083600000004,-118.3149153,torrance_condos-500K_plus.csv,2,Torrance
18407,2019-01-16,Townhouse,131 Calle Mayor,Redondo Beach,CA,90277.0,775000,2.0,3.0,1365.0,87871.0,1974.0,386.0,568.0,465.0,SB18253967,33.808217,-118.38779,redondo_townhome-0-2-beds.csv,2,Redondo Beach
12832,2019-01-16,Townhouse,131 Calle Mayor,Redondo Beach,CA,90277.0,775000,2.0,3.0,1365.0,87871.0,1974.0,386.0,568.0,465.0,SB18253967,33.808217,-118.38779,torrance_townhome-600K_plus.csv,2,Torrance
16387,2019-07-09,Single Family Residential,1331 W 22Nd St,San Pedro,CA,90732.0,650000,3.0,1.0,1200.0,5388.0,1948.0,213.0,542.0,0.0,SB19108877,33.724122200000004,-118.3064909,san-pedro_sfh-0-650k.csv,2,San Pedro
18639,2019-07-09,Single Family Residential,1331 W 22Nd St,San Pedro,CA,90732.0,650000,3.0,1.0,1200.0,5388.0,1948.0,213.0,542.0,0.0,SB19108877,33.724122200000004,-118.3064909,san-pedro_sfh-650-800k.csv,2,San Pedro
16215,2018-04-13,Single Family Residential,1355 W Ofarrell St,San Pedro,CA,90732.0,650000,3.0,1.5,1542.0,7002.0,1938.0,665.0,422.0,0.0,PV18048738,33.7459001,-118.3054405,san-pedro_sfh-0-650k.csv,2,San Pedro
18519,2018-04-13,Single Family Residential,1355 W Ofarrell St,San Pedro,CA,90732.0,650000,3.0,1.5,1542.0,7002.0,1938.0,665.0,422.0,0.0,PV18048738,33.7459001,-118.3054405,san-pedro_sfh-650-800k.csv,2,San Pedro
14032,2018-06-19,Single Family Residential,138 Paseo De Gracia,Redondo Beach,CA,90277.0,1736000,3.0,3.5,2370.0,8238.0,1965.0,597.0,732.0,0.0,SB18059118,33.816292,-118.381028,torrance_sfh-900K-plus.csv,2,Torrance
17466,2018-06-19,Single Family Residential,138 Paseo De Gracia,Redondo Beach,CA,90277.0,1736000,3.0,3.5,2370.0,8238.0,1965.0,597.0,732.0,0.0,SB18059118,33.816292,-118.381028,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
12246,2019-07-12,Single Family Residential,1400 Caddington Dr,Rancho Palos Verdes,CA,90275.0,1085000,4.0,1.75,2075.0,7241.0,1973.0,210.0,523.0,0.0,SB19131610,33.757867499999996,-118.3067946,san-pedro_sfh-800K-plus.csv,2,San Pedro
18774,2019-07-12,Single Family Residential,1400 Caddington Dr,Rancho Palos Verdes,CA,90275.0,1085000,4.0,1.75,2075.0,7241.0,1973.0,210.0,523.0,0.0,SB19131610,33.757867499999996,-118.3067946,rancho-palos-verdes_sfh-4plus-beds-0-to-1pt5mil.csv,2,Rancho Palos Verdes
2189,2019-10-18,Single Family Residential,1413 E 218Th St,Carson,CA,90745.0,600000,4.0,2.5,1840.0,5602.0,1965.0,99.0,326.0,0.0,TR19220600,33.8304506,-118.2479798,carson_sfh_550_to_600K.csv,1,Carson
10078,2019-10-18,Single Family Residential,1413 E 218Th St,Carson,CA,90745.0,600000,4.0,2.5,1840.0,5602.0,1965.0,99.0,326.0,0.0,TR19220600,33.8304506,-118.2479798,carson_sfh_600K_plus.csv,1,Carson
17560,2019-10-04,Single Family Residential,143 Via Los Miradores,Redondo Beach,CA,90277.0,1500000,3.0,2.25,2608.0,6400.0,1985.0,125.0,575.0,0.0,SB19055980,33.8122164,-118.3761136,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
13812,2019-10-04,Single Family Residential,143 Via Los Miradores,Redondo Beach,CA,90277.0,1500000,3.0,2.25,2608.0,6400.0,1985.0,125.0,575.0,0.0,SB19055980,33.8122164,-118.3761136,torrance_sfh-900K-plus.csv,2,Torrance
19449,2019-04-06,Single Family Residential,1432 S Irena Ave,Redondo Beach,CA,90277.0,950000,2.0,1.0,799.0,6368.0,1916.0,306.0,1189.0,0.0,SB18280914,33.8219631,-118.37569850000001,torrance_sfh-0-2-beds.csv,2,Torrance
12376,2019-04-06,Single Family Residential,1432 S Irena Ave,Redondo Beach,CA,90277.0,950000,2.0,1.0,799.0,6368.0,1916.0,306.0,1189.0,0.0,SB18280914,33.8219631,-118.37569850000001,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
13486,2018-12-07,Single Family Residential,144 Via Los Miradores,Redondo Beach,CA,90277.0,1399000,4.0,2.5,2000.0,6925.0,1953.0,426.0,700.0,0.0,SB18143758,33.812331,-118.37655259999998,torrance_sfh-4beds-900K-plus.csv,2,Torrance
15869,2018-12-07,Single Family Residential,144 Via Los Miradores,Redondo Beach,CA,90277.0,1399000,4.0,2.5,2000.0,6925.0,1953.0,426.0,700.0,0.0,SB18143758,33.812331,-118.37655259999998,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
13736,2019-10-09,Single Family Residential,1445 S Irena Ave,Redondo Beach,CA,90277.0,2395000,4.0,5.0,3770.0,6270.0,2016.0,120.0,635.0,0.0,SB19192173,33.82155170000001,-118.375299,torrance_sfh-4beds-900K-plus.csv,2,Torrance
15821,2019-10-09,Single Family Residential,1445 S Irena Ave,Redondo Beach,CA,90277.0,2395000,4.0,5.0,3770.0,6270.0,2016.0,120.0,635.0,0.0,SB19192173,33.82155170000001,-118.375299,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
1225,2019-04-26,Single Family Residential,1447 10Th St,Manhattan Beach,CA,90266.0,2500000,5.0,5.5,4041.0,7502.0,2000.0,274.0,619.0,0.0,SB18239102,33.8857994,-118.38813229999998,manhattan-beach_2.5M_plus.csv,1,Manhattan Beach
7303,2019-04-26,Single Family Residential,1447 10Th St,Manhattan Beach,CA,90266.0,2500000,5.0,5.5,4041.0,7502.0,2000.0,274.0,619.0,0.0,SB18239102,33.8857994,-118.38813229999998,manhattan-beach_2.5M_max.csv,1,Manhattan Beach
2935,2019-10-16,Single Family Residential,146 E 215Th St,Carson,CA,90745.0,450000,3.0,2.0,1047.0,5014.0,1947.0,101.0,430.0,0.0,PV19216932,33.8333484,-118.27686100000001,carson_sfh_450_to_540K.csv,1,Carson
9393,2019-10-16,Single Family Residential,146 E 215Th St,Carson,CA,90745.0,450000,3.0,2.0,1047.0,5014.0,1947.0,101.0,430.0,0.0,PV19216932,33.8333484,-118.27686100000001,carson_sfh_0_to_450K.csv,1,Carson
15870,2019-12-17,Single Family Residential,1469 S Irena Ave,Redondo Beach,CA,90277.0,1700000,5.0,3.0,3021.0,6317.0,1953.0,51.0,563.0,0.0,PV19208900,33.8214422,-118.3744966,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
17990,2019-12-17,Single Family Residential,1469 S Irena Ave,Redondo Beach,CA,90277.0,1700000,5.0,3.0,3021.0,6317.0,1953.0,51.0,563.0,0.0,PV19208900,33.8214422,-118.3744966,torrance_sfh-5-plus-beds.csv,2,Torrance
15070,2019-12-18,Townhouse,147 Calle Mayor,Redondo Beach,CA,90277.0,1005000,3.0,2.25,1837.0,87782.0,1977.0,50.0,547.0,471.0,PV19220508,33.808502399999995,-118.3871133,redondo_townhome-3-beds.csv,2,Redondo Beach
13054,2019-12-18,Townhouse,147 Calle Mayor,Redondo Beach,CA,90277.0,1005000,3.0,2.25,1837.0,87782.0,1977.0,50.0,547.0,471.0,PV19220508,33.808502399999995,-118.3871133,torrance_townhome-600K_plus.csv,2,Torrance
15975,2019-05-03,Single Family Residential,149 Vista Del Parque,Redondo Beach,CA,90277.0,1375000,4.0,1.75,1955.0,6481.0,1959.0,279.0,703.0,0.0,PV19039225,33.814503,-118.379202,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
13581,2019-05-03,Single Family Residential,149 Vista Del Parque,Redondo Beach,CA,90277.0,1375000,4.0,1.75,1955.0,6481.0,1959.0,279.0,703.0,0.0,PV19039225,33.814503,-118.379202,torrance_sfh-4beds-900K-plus.csv,2,Torrance
18039,2018-10-15,Single Family Residential,150 Paseo De Gracia,Redondo Beach,CA,90277.0,2949000,5.0,4.5,4735.0,9115.0,2015.0,479.0,623.0,0.0,PV18122327,33.8158021,-118.38082250000001,torrance_sfh-5-plus-beds.csv,2,Torrance
15898,2018-10-15,Single Family Residential,150 Paseo De Gracia,Redondo Beach,CA,90277.0,2949000,5.0,4.5,4735.0,9115.0,2015.0,479.0,623.0,0.0,PV18122327,33.8158021,-118.38082250000001,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
15801,2019-08-22,Single Family Residential,150 Via Monte Doro,Redondo Beach,CA,90277.0,1730000,4.0,3.0,2461.0,7496.0,1954.0,168.0,703.0,0.0,OC19169208,33.81240379999999,-118.38415479999999,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
13733,2019-08-22,Single Family Residential,150 Via Monte Doro,Redondo Beach,CA,90277.0,1730000,4.0,3.0,2461.0,7496.0,1954.0,168.0,703.0,0.0,OC19169208,33.81240379999999,-118.38415479999999,torrance_sfh-4beds-900K-plus.csv,2,Torrance
18462,2019-12-30,Townhouse,151 Calle Mayor,Redondo Beach,CA,90277.0,880000,2.0,2.5,1566.0,87782.0,1977.0,38.0,562.0,471.0,SB19257900,33.8086126,-118.3870534,redondo_townhome-0-2-beds.csv,2,Redondo Beach
13055,2019-12-30,Townhouse,151 Calle Mayor,Redondo Beach,CA,90277.0,880000,2.0,2.5,1566.0,87782.0,1977.0,38.0,562.0,471.0,SB19257900,33.8086126,-118.3870534,torrance_townhome-600K_plus.csv,2,Torrance
635,2019-06-27,Single Family Residential,15106 Cordary Ave,Lawndale,CA,90260.0,605000,2.0,1.0,876.0,5196.0,1951.0,209.0,691.0,0.0,PV19118359,33.89419229999999,-118.3407756,alondra-park.csv,1,Alondra Park
7949,2019-06-27,Single Family Residential,15106 Cordary Ave,Lawndale,CA,90260.0,605000,2.0,1.0,876.0,5196.0,1951.0,209.0,691.0,0.0,PV19118359,33.89419229999999,-118.3407756,lawndale.csv,1,Lawndale
7886,2020-01-08,Single Family Residential,15113 Cranbrook Ave,Lawndale,CA,90260.0,705000,3.0,1.0,1120.0,5292.0,1953.0,14.0,629.0,0.0,SB19279022,33.89406029999999,-118.33697120000001,lawndale.csv,1,Lawndale
628,2020-01-08,Single Family Residential,15113 Cranbrook Ave,Lawndale,CA,90260.0,705000,3.0,1.0,1120.0,5292.0,1953.0,14.0,629.0,0.0,SB19279022,33.89406029999999,-118.33697120000001,alondra-park.csv,1,Alondra Park
566,2019-12-12,Single Family Residential,15119 Cranbrook Ave,Lawndale,CA,90260.0,635000,3.0,1.0,1098.0,5291.0,1953.0,41.0,578.0,0.0,SB19206404,33.893900099999996,-118.33697120000001,alondra-park.csv,1,Alondra Park
8000,2019-12-12,Single Family Residential,15119 Cranbrook Ave,Lawndale,CA,90260.0,635000,3.0,1.0,1098.0,5291.0,1953.0,41.0,578.0,0.0,SB19206404,33.893900099999996,-118.33697120000001,lawndale.csv,1,Lawndale
567,2019-12-26,Single Family Residential,15119 Fonthill Ave,Lawndale,CA,90260.0,730000,3.0,1.75,1141.0,5252.0,1951.0,27.0,640.0,0.0,SB19269085,33.8939348,-118.3386173,alondra-park.csv,1,Alondra Park
7985,2019-12-26,Single Family Residential,15119 Fonthill Ave,Lawndale,CA,90260.0,730000,3.0,1.75,1141.0,5252.0,1951.0,27.0,640.0,0.0,SB19269085,33.8939348,-118.3386173,lawndale.csv,1,Lawndale
5603,2019-11-12,Single Family Residential,15120 S Berendo Ave,Gardena,CA,90247.0,541000,3.0,1.0,1284.0,5401.0,1953.0,74.0,421.0,0.0,819004461,33.8937208,-118.29361189999999,gardena_sfh_south_of_red_bch_blvd.csv,1,Gardena
240,2019-11-12,Single Family Residential,15120 S Berendo Ave,Gardena,CA,90247.0,541000,3.0,1.0,1284.0,5401.0,1953.0,74.0,421.0,0.0,819004461,33.8937208,-118.29361189999999,gardena_sfh_north_of_red_bch_blvd.csv,1,Gardena
625,2019-08-13,Single Family Residential,15129 Fonthill Ave,Lawndale,CA,90260.0,585000,2.0,1.0,1081.0,5252.0,1951.0,162.0,541.0,0.0,SB19127068,33.893683,-118.3386629,alondra-park.csv,1,Alondra Park
7883,2019-08-13,Single Family Residential,15129 Fonthill Ave,Lawndale,CA,90260.0,585000,2.0,1.0,1081.0,5252.0,1951.0,162.0,541.0,0.0,SB19127068,33.893683,-118.3386629,lawndale.csv,1,Lawndale
624,2019-07-12,Single Family Residential,15136 Doty Ave,Lawndale,CA,90260.0,787500,4.0,2.0,1588.0,5256.0,1951.0,194.0,496.0,0.0,SR19134710,33.893390000000004,-118.33902659999998,alondra-park.csv,1,Alondra Park
7882,2019-07-12,Single Family Residential,15136 Doty Ave,Lawndale,CA,90260.0,787500,4.0,2.0,1588.0,5256.0,1951.0,194.0,496.0,0.0,SR19134710,33.893390000000004,-118.33902659999998,lawndale.csv,1,Lawndale
10048,2019-12-24,Single Family Residential,1514 E Helmick St,Carson,CA,90746.0,600000,3.0,2.0,1362.0,5076.0,1964.0,32.0,441.0,0.0,OC19258842,33.85166029999999,-118.24229199999999,carson_sfh_600K_plus.csv,1,Carson
2159,2019-12-24,Single Family Residential,1514 E Helmick St,Carson,CA,90746.0,600000,3.0,2.0,1362.0,5076.0,1964.0,32.0,441.0,0.0,OC19258842,33.85166029999999,-118.24229199999999,carson_sfh_550_to_600K.csv,1,Carson
9447,2018-02-22,Single Family Residential,1518 E Bach St St,Carson,CA,90745.0,450000,3.0,1.75,1352.0,5614.0,1974.0,702.0,333.0,0.0,PW17272836,33.8263,-118.2451473,carson_sfh_0_to_450K.csv,1,Carson
3115,2018-02-22,Single Family Residential,1518 E Bach St St,Carson,CA,90745.0,450000,3.0,1.75,1352.0,5614.0,1974.0,702.0,333.0,0.0,PW17272836,33.8263,-118.2451473,carson_sfh_450_to_540K.csv,1,Carson
11726,2018-07-31,Condo/Co-op,1518 W 205Th St #102,Torrance,CA,90501.0,500000,3.0,2.5,1650.0,7006.0,2008.0,555.0,303.0,200.0,SB18134251,33.844497,-118.30469690000001,torrance_condos-500K_plus.csv,2,Torrance
16523,2018-07-31,Condo/Co-op,1518 W 205Th St #102,Torrance,CA,90501.0,500000,3.0,2.5,1650.0,7006.0,2008.0,555.0,303.0,200.0,SB18134251,33.844497,-118.30469690000001,torrance_condos-0_to_500K.csv,2,Torrance
632,2018-02-23,Single Family Residential,15203 Cranbrook Ave,Lawndale,CA,90260.0,620000,3.0,1.0,1120.0,5320.0,1953.0,698.0,554.0,0.0,SB18004104,33.8936309,-118.3369247,alondra-park.csv,1,Alondra Park
7845,2018-02-23,Single Family Residential,15203 Cranbrook Ave,Lawndale,CA,90260.0,620000,3.0,1.0,1120.0,5320.0,1953.0,698.0,554.0,0.0,SB18004104,33.8936309,-118.3369247,lawndale.csv,1,Lawndale
7785,2018-02-16,Single Family Residential,15208 Prairie Ave,Lawndale,CA,90260.0,499000,3.0,1.0,1077.0,6595.0,1952.0,705.0,463.0,0.0,SB17249012,33.8933276,-118.3433869,lawndale.csv,1,Lawndale
555,2018-02-16,Single Family Residential,15208 Prairie Ave,Lawndale,CA,90260.0,499000,3.0,1.0,1077.0,6595.0,1952.0,705.0,463.0,0.0,SB17249012,33.8933276,-118.3433869,alondra-park.csv,1,Alondra Park
